param_perturbed_5_percent_1901yr,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth3.Integrator1.y,Pollution_Dynamics1.Pers_Pollution.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth2.Integrator1.y,Labor_Utilization1.Labor_Util_Fr_Del.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth3.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Tech_PTD.Integrator1.y,Population_Dynamics1.Pop_0_14.Integrator1.y,NR_Resource_Utilization1.Res_Tech_NRTD.Integrator1.y,Food_Production1.Perc_Food_Ratio.Integrator1.y,Arable_Land_Dynamics1.Arable_Land.Integrator1.y,Population_Dynamics1.Pop_45_64.Integrator1.y,Population_Dynamics1.Pop_65plus.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth3.Integrator1.y,Arable_Land_Dynamics1.Pot_Arable_Land.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Avg_Ind_Out_PC.Smooth_of_Input.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth1.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth2.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth1.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth2.Integrator1.y,Land_Fertility1.Land_Fertility.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth3.Integrator1.y,Service_Sector_Investment1.Service_Capital.Integrator1.y,Land_Fertility1.Yield_Tech_LYTD.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth1.Integrator1.y,Industrial_Investment1.Industrial_Capital.Integrator1.y,NR_Resource_Utilization1.NR_Resources.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth2.Integrator1.y,Arable_Land_Dynamics1.Urban_Ind_Land.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth2.Integrator1.y,Food_Production1.Agr_Inp.Integrator1.y,Life_Expectancy1.Eff_Hlth_Serv_PC.Smooth_of_Input.Integrator1.y,Population_Dynamics1.Pop_15_44.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth1.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth1.Integrator1.y,nr_resources,population
fr_agr_inp_pers_mtl,-3.97466052603e-08,1.85379596983e-06,1.03716744469e-09,-1.46386819157e-08,-4.63278059574e-08,1.03716744469e-09,0.0,8.54062692084e-11,0.0,8.49159948617e-10,1.08484733434e-12,2.05077583153e-11,2.22533029183e-11,0.0231967816754,nan,-5.49711956323e-13,-3.97466052603e-08,-2.98154137391e-10,0.0232644406703,0.0233883045026,nan,-1.49003968886e-11,5.99797069048e-10,1.03716744469e-09,-4.17591527017e-10,-1.49003968886e-11,-3.35294755047e-08,3.32330757929e-11,0.0,-7.91583588235e-10,-3.79754553768e-11,1.64231794104e-13,3.37877166086e-09,-1.36092639739e-11,-7.17460615956e-10,-3.89129522693e-09,-1.07587072888e-09,7.39661639356e-12,-1.49003968886e-11,-3.97466052603e-08,nan,1.64231794104e-13,4.12759118043e-11
frac_res_pers_mtl,-4.40195770438e-08,2.14896803111e-06,1.14929777453e-09,-1.62842966554e-08,-5.13533363598e-08,1.14929777453e-09,0.0,9.44082708095e-11,0.0,9.45091874392e-10,1.30773222971e-12,2.25901983119e-11,2.4485724629e-11,0.0268031993692,nan,-6.49395272921e-13,-4.40195770438e-08,-3.31133220493e-10,0.0267355477646,0.026611700567,nan,-1.67640922549e-11,6.63518873307e-10,1.14929777453e-09,-4.8562222483e-10,-1.67640922549e-11,-3.71011230739e-08,3.72626985603e-11,0.0,-8.78810247024e-10,-4.22483019979e-11,1.82303396727e-13,3.75264478743e-09,-1.51232532728e-11,-8.04042220354e-10,-4.32808938211e-09,-1.19741190861e-09,8.1185918307e-12,-1.67640922549e-11,-4.40195770438e-08,nan,1.82303396727e-13,4.55881978466e-11
hlth_serv_impact_del,1.85421590887e-14,-1.1017642835e-12,8.51537820067e-16,4.75786756031e-07,4.01658659268e-07,8.51537820067e-16,0.0,-6.80053089804e-06,0.0,5.83686193689e-07,-6.65428017927e-09,-2.14477399134e-06,-2.59893377646e-06,-2.2816876733e-08,nan,3.05848144312e-09,1.85421590887e-14,3.82559341646e-07,-4.43649397805e-08,-1.06119803994e-07,nan,1.39483241355e-15,-4.1500145911e-05,8.51537820067e-16,1.86050211139e-11,1.39483241355e-15,-2.11805602457e-05,-4.29724778054e-08,0.0,1.32144697771e-06,8.71395913283e-08,-4.75893676091e-12,6.68071179517e-07,-1.19013846899e-07,-2.80671655445e-05,-8.45865103129e-07,-0.0464895017664,-1.30353378435e-06,1.39483241355e-15,1.85421590887e-14,nan,-4.75893676091e-12,-3.69046790936e-06
income_expect_avg_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.000344122368853,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0
ind_mtl_emiss_fact,-4.40195770438e-08,2.14896803111e-06,1.14929777453e-09,-1.62842966554e-08,-5.13533363598e-08,1.14929777453e-09,0.0,9.44082708095e-11,0.0,9.45091874392e-10,1.30773222971e-12,2.25901983119e-11,2.4485724629e-11,0.0268031993692,nan,-6.49395272921e-13,-4.40195770438e-08,-3.31133220493e-10,0.0267355477646,0.026611700567,nan,-1.67640922549e-11,6.63518873307e-10,1.14929777453e-09,-4.8562222483e-10,-1.67640922549e-11,-3.71011230739e-08,3.72626985603e-11,0.0,-8.78810247024e-10,-4.22483019979e-11,1.82303396727e-13,3.75264478743e-09,-1.51232532728e-11,-8.04042220354e-10,-4.32808938211e-09,-1.19741190861e-09,8.1185918307e-12,-1.67640922549e-11,-4.40195770438e-08,nan,1.82303396727e-13,4.55881978466e-11
ind_mtl_toxic_index,-4.40195770438e-08,2.14896803111e-06,1.14929777453e-09,-1.62842966554e-08,-5.13533363598e-08,1.14929777453e-09,0.0,9.44082708095e-11,0.0,9.45091874392e-10,1.30773222971e-12,2.25901983119e-11,2.4485724629e-11,0.0268031993692,nan,-6.49395272921e-13,-4.40195770438e-08,-3.31133220493e-10,0.0267355477646,0.026611700567,nan,-1.67640922549e-11,6.63518873307e-10,1.14929777453e-09,-4.8562222483e-10,-1.67640922549e-11,-3.71011230739e-08,3.72626985603e-11,0.0,-8.78810247024e-10,-4.22483019979e-11,1.82303396727e-13,3.75264478743e-09,-1.51232532728e-11,-8.04042220354e-10,-4.32808938211e-09,-1.19741190861e-09,8.1185918307e-12,-1.67640922549e-11,-4.40195770438e-08,nan,1.82303396727e-13,4.55881978466e-11
ind_out_in_1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0
ind_out_pc_des,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0
industrial_capital_init,2.32743541126e-07,2.38250522771e-06,-5.90751126827e-09,-0.0145316343928,0.0494942401296,-5.90751126827e-09,0.0,0.000397514411043,0.0,0.00156229464529,0.000278281922218,0.000125761932011,0.000152558984798,0.0306494908782,nan,-0.000112356551659,2.32743541126e-07,0.0136222686713,0.0316745851099,0.0335410419945,nan,8.96670009669e-11,0.00241636574544,-5.90751126827e-09,6.54675726405e-08,8.96670009669e-11,0.00169695982146,0.00477260512623,0.0,0.0491532113533,0.0481030849335,-1.41685202141e-05,0.0493676869608,0.000582724814755,0.00195116741596,0.0261173145765,0.00263724065423,7.78914997694e-05,8.96670009669e-11,2.32743541126e-07,nan,-1.41685202141e-05,0.000216528932674
inherent_land_fert,0.0,-7.39066299951e-09,0.0,0.00104147581231,1.69170883448e-06,0.0,0.0,0.000222404358157,0.0,0.00131871596146,2.62906229705e-06,7.01542311238e-05,8.50160565792e-05,-0.000133514179636,nan,9.07881470236e-06,0.0,1.32687302767e-07,-0.000216513131664,-0.000411485664396,nan,0.0,0.00135684948993,0.0,0.0060407490737,0.0,0.00070536847649,7.02742698654e-06,0.0,5.89022393853e-07,0.00016576030963,-1.22029896037e-08,1.78903442587e-06,4.44944425856e-06,0.000928147010196,-0.0023716554446,-5.51517438421e-05,4.26856163343e-05,0.0,0.0,nan,-1.22029896037e-08,0.000120718981519
labor_force_partic,3.25565816557e-14,1.41961994497e-08,-2.04369076816e-15,-0.0208827242701,0.000363319279509,-2.04369076816e-15,0.0,4.50179041168e-06,0.0,1.60183670962e-05,3.72972527988e-06,1.41723292241e-06,1.71615514456e-06,0.000219954295768,nan,-1.50327553917e-06,3.25565816557e-14,0.000192495476681,0.000292644404783,0.000434056889493,nan,-1.39483241355e-15,2.75327182563e-05,-2.04369076816e-15,5.30608250214e-10,-1.39483241355e-15,1.14071149071e-05,1.21988370698e-05,0.0,0.000676215736142,7.93564018906e-05,-1.90863121204e-07,0.000472235378697,7.92489204352e-06,1.65093392905e-05,0.000390335315337,0.00063828923562,8.51694044365e-07,-1.39483241355e-15,3.25565816557e-14,nan,-1.90863121204e-07,2.43765901238e-06
labor_util_fr_del_init,5.38598126891e-09,-1.13117870922e-07,-1.3742832632e-10,0.0290438304727,-0.00229093927179,-1.3742832632e-10,0.0,-1.78069136243e-05,0.0,-6.94142818405e-05,-1.18323093404e-05,-5.63712098901e-06,-6.83963814563e-06,-0.00141960396853,nan,4.78006451413e-06,5.38598126891e-09,-0.000582179180435,-0.00143294207638,-0.00145191993242,nan,2.80560576897e-12,-0.000108173284861,-1.3742832632e-10,-2.97950162522e-09,2.80560576897e-12,-7.97412765686e-05,-4.08021825544e-05,0.0,-0.00211031871721,-0.000251871759982,6.10379814973e-07,-0.00222813215979,-2.50682140538e-05,-9.00981224892e-05,-0.00109858270701,-0.0020011782067,-3.50393689051e-06,2.80560576897e-12,5.38598126891e-09,nan,6.10379814973e-07,-9.70659708833e-06
labor_util_fr_del_time,-3.4497040165e-15,2.90408765352e-09,-3.06553615224e-15,-0.00238374974616,7.1061577033e-05,-3.06553615224e-15,0.0,7.76020042326e-07,0.0,2.86353056059e-06,6.00638442321e-07,2.44633842357e-07,2.96392857421e-07,4.32068184403e-05,nan,-2.42245274766e-07,-3.4497040165e-15,3.06071697264e-05,5.37803258833e-05,7.10111855217e-05,nan,1.39483241355e-15,4.73822422884e-06,-3.06553615224e-15,1.01563451176e-10,1.39483241355e-15,2.27569940487e-06,1.99284634682e-06,0.0,0.00010842721729,1.27839479111e-05,-3.08019577341e-08,8.60412539455e-05,1.27499102956e-06,3.11555838395e-06,6.0844506177e-05,0.000102473503601,1.48268678389e-07,1.39483241355e-15,-3.4497040165e-15,nan,-3.08019577341e-08,4.20897128786e-07
land_fertility_init,1.6334543075e-06,-4.58089769334e-07,-4.16856488699e-08,0.0219579563334,4.46397043012e-05,-4.16856488699e-08,0.0,0.00341673379796,0.0,0.0189176818763,-0.000390989633409,0.00108679302832,0.00132090098504,-0.00509371923833,nan,0.000142714234173,1.6334543075e-06,-2.67828675716e-05,-0.00653762997513,-0.00915367327444,nan,6.25494662297e-10,0.0206145631912,-4.16856488699e-08,0.0498971774553,6.25494662297e-10,0.0219128442788,0.000161255775516,0.0,-8.77033691913e-05,0.00253679788701,-2.6002145731e-07,1.12693805861e-05,0.000103097479992,0.0214577945053,-0.033525906076,-0.00136980546165,0.00069511940841,6.25494662297e-10,1.6334543075e-06,nan,-2.6002145731e-07,0.00187332149767
land_fr_harvested,1.65142895147e-06,-4.5945975553e-07,-4.21423834419e-08,0.0219924540878,4.45237246453e-05,-4.21423834419e-08,0.0,0.00342028467213,0.0,0.018939212661,-0.00036148950332,0.00108790936369,0.00132225258519,-0.0050949451155,nan,0.000142857431397,1.65142895147e-06,-2.69104300357e-05,-0.00653996582924,-0.00915895439687,nan,6.32616278078e-10,0.0206362713361,-4.21423834419e-08,1.0858019419e-06,6.32616278078e-10,0.0219208701312,0.000161335105695,0.0,-8.81437276102e-05,0.00253923752348,-2.60055176234e-07,1.10489347857e-05,0.000103150403168,0.0214699658809,-0.0335625487849,-0.0013708922395,0.000695786377331,6.32616278078e-10,1.65142895147e-06,nan,-2.60055176234e-07,0.00187524189057
life_expect_norm,4.7051636391e-09,3.99196462162e-09,-1.20840539893e-10,-0.000970988802907,-0.00117264799074,-1.20840539893e-10,0.0,0.00807578256405,0.0,-0.000988784974019,1.17821458973e-05,0.00256595115699,0.00311836468968,7.82570565571e-05,nan,-5.42338586555e-06,4.7051636391e-09,-0.000666622145281,0.000126771593301,0.000240554229995,nan,1.56938572702e-12,0.0487194252992,-1.20840539893e-10,-4.006828743e-08,1.56938572702e-12,0.0493433312899,7.4857267287e-05,0.0,-0.00233585949447,-0.000152929189715,1.06927002272e-08,-0.00156407472198,0.000211143765354,0.0491315058588,0.00141629334538,-0.00220566961395,0.00163397689993,1.56938572702e-12,4.7051636391e-09,nan,1.06927002272e-08,0.00442338721045
lifet_perc_del,4.8295856231e-13,-5.34930187722e-14,3.06213000096e-13,-1.86216743186e-15,4.51578620811e-13,3.06213000096e-13,0.0,2.34511684531e-15,0.0,8.51541148439e-15,5.28163259173e-16,4.71691070399e-15,5.14217557103e-15,4.74975285984e-13,nan,-4.15347152492e-16,4.8295856231e-13,-1.15865922703e-15,3.12993568354e-13,1.56174883299e-13,nan,1.4864928293e-13,-0.0442971391913,3.06213000096e-13,-1.89736797107e-16,1.4864928293e-13,-0.131557641966,6.34319881525e-16,0.0,1.54958612592e-13,6.00903992375e-15,0.0,3.11146706297e-13,1.46159667945e-15,-0.0886960794793,1.47215750767e-14,1.57511593182e-13,1.18245860084e-15,1.4864928293e-13,4.8295856231e-13,nan,0.0,1.90770157731e-15
max_tot_fert_norm,2.43020371743e-09,2.0831265763e-09,-6.20352114221e-11,-0.000314753181506,-0.000624359916427,-6.20352114221e-11,0.0,0.00558660652585,0.0,-0.000523934958464,6.21931621519e-06,-2.67964325127e-05,-4.02367374316e-05,4.07773330987e-05,nan,-2.86369528657e-06,2.43020371743e-09,-0.000354490750308,6.59898022259e-05,0.000125022678818,nan,9.89334704755e-13,-0.000646337395467,-6.20352114221e-11,-2.12652524409e-08,9.89334704755e-13,-0.000332253422875,3.95602000294e-05,0.0,-0.00124219950773,-8.14945747443e-05,6.84943203436e-09,-0.000832400605464,0.000111695686658,-0.000439021316069,0.000747543622777,-0.00117292892117,0.000149782209367,9.89334704755e-13,2.43020371743e-09,nan,6.84943203436e-09,0.00233257739306
nr_resources_init,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500143813123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0500143813123,0.0
p_avg_life_agr_inp_1,3.09039642935e-09,6.77602041775e-09,-7.89332982311e-11,-0.000822938832427,4.26759561452e-06,-7.89332982311e-11,0.0,1.1192916524e-06,0.0,7.07749420976e-06,-0.000273987190888,3.4849766984e-07,4.20221490722e-07,0.000114725389107,nan,0.000107756019588,3.09039642935e-09,4.43237408833e-06,0.000165068705822,0.00027257076078,nan,1.23622004195e-12,6.93745447424e-06,-7.89332982311e-11,1.00953826847e-10,1.23622004195e-12,-1.16006618646e-06,2.69382084313e-07,0.0,1.52783540157e-05,2.54066188951e-06,-4.25663107127e-09,7.35756171645e-06,1.80806434405e-07,9.68778378898e-07,0.00122313648541,1.43407105365e-05,1.94764962105e-07,1.23622004195e-12,3.09039642935e-09,nan,-4.25663107127e-09,5.9798494293e-07
p_avg_life_agr_inp_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0
p_avg_life_ind_cap_1,1.97225335317e-09,3.30858385856e-08,-5.03170291726e-11,-0.000341096302263,0.000865693114764,-5.03170291726e-11,0.0,1.10838809103e-05,0.0,3.94843386682e-05,9.52851854389e-06,3.48784550858e-06,4.2227507577e-06,0.000523222875986,nan,-3.83967450397e-06,1.97225335317e-09,0.00049363587713,0.000713984415788,0.00110300484151,nan,8.16375485474e-13,6.78248521314e-05,-5.03170291726e-11,1.27492692132e-09,8.16375485474e-13,2.66766340136e-05,0.000167223053333,0.0,0.00172950547889,0.00333937255399,-4.87151638587e-07,0.00115573425221,2.02451063447e-05,3.93954614447e-05,0.00100729913873,5.94008571102e-05,2.09021662698e-06,8.16375485474e-13,1.97225335317e-09,nan,-4.87151638587e-07,5.99855904406e-06
p_avg_life_ind_cap_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0
p_avg_life_serv_cap_1,0.0,2.18565278333e-10,0.0,6.18513175258e-05,6.79609876473e-06,0.0,0.0,2.36781379712e-07,0.0,3.96681763265e-07,1.21688603516e-07,7.43367726114e-08,8.99157706345e-08,4.04756596693e-06,nan,-4.89873475626e-08,0.0,6.43694534859e-06,6.81447056777e-06,1.36989572969e-05,nan,0.0,1.45305111898e-06,0.0,1.05690985461e-11,0.0,4.07077197381e-07,0.00222486575311,0.0,2.22377908212e-05,6.63163328021e-05,-6.19955778929e-09,1.12781612111e-05,2.60513619593e-07,7.0009479376e-07,1.35763192031e-05,0.00114291374312,4.38899488405e-08,0.0,0.0,nan,-6.19955778929e-09,1.27781905661e-07
