param_perturbed_5_percent,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth3.Integrator1.y,Pollution_Dynamics1.Pers_Pollution.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth2.Integrator1.y,Labor_Utilization1.Labor_Util_Fr_Del.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth3.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Tech_PTD.Integrator1.y,Population_Dynamics1.Pop_0_14.Integrator1.y,NR_Resource_Utilization1.Res_Tech_NRTD.Integrator1.y,Food_Production1.Perc_Food_Ratio.Integrator1.y,Arable_Land_Dynamics1.Arable_Land.Integrator1.y,Population_Dynamics1.Pop_45_64.Integrator1.y,Population_Dynamics1.Pop_65plus.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth3.Integrator1.y,Arable_Land_Dynamics1.Pot_Arable_Land.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Avg_Ind_Out_PC.Smooth_of_Input.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth1.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth2.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth1.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth2.Integrator1.y,Land_Fertility1.Land_Fertility.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth3.Integrator1.y,Service_Sector_Investment1.Service_Capital.Integrator1.y,Land_Fertility1.Yield_Tech_LYTD.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth1.Integrator1.y,Industrial_Investment1.Industrial_Capital.Integrator1.y,NR_Resource_Utilization1.NR_Resources.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth2.Integrator1.y,Arable_Land_Dynamics1.Urban_Ind_Land.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth2.Integrator1.y,Food_Production1.Agr_Inp.Integrator1.y,Life_Expectancy1.Eff_Hlth_Serv_PC.Smooth_of_Input.Integrator1.y,Population_Dynamics1.Pop_15_44.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth1.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth1.Integrator1.y,nr_resources,population
fr_agr_inp_pers_mtl,3.7146738154161744e-07,24173996.069232725,2.2012939437380567e-07,0.0021661371537190816,0.22563911880172505,2.2012939437380567e-07,0.0,3812087.599082088,0.0,0.007449034057930758,7650285.071053274,5412067.720816491,6285433.267654762,6742298.978496916,0.009531654943774837,375719.3900447538,3.7146738154161744e-07,0.26715360711822667,6848478.903621048,6957326.966170865,0.009860513126616595,2.553431247700506e-07,0.18285363989937992,2.2012939437380567e-07,5.023876259077852,2.553431247700506e-07,0.16274539651717426,2339391251.626595,0.0,0.2553671378786064,13937917004.75173,431218884.21569234,0.241027093492906,65559.2008005462,0.17114882123747577,811905211.404127,0.05164172787426353,8166480.474490047,2.553431247700506e-07,3.7146738154161744e-07,0.010370061440542745,431218884.21569234,23474086.9628609
frac_res_pers_mtl,3.67464298447699e-07,21935829.217314422,1.61320309956896e-07,0.0018727202919838059,0.21748842993992024,1.61320309956896e-07,0.0,3159204.845678114,0.0,0.007089740797313484,8338544.160353632,4595352.465668497,5521902.190154144,6021854.719887091,0.00936103692616606,365946.22097443155,3.67464298447699e-07,0.2575427297701341,6117540.897078577,6222510.514976763,0.009684890983243218,2.2153321692018432e-07,0.1638311466742462,1.61320309956896e-07,4.487501072596614,2.2153321692018432e-07,0.14336327859599513,2365359025.150951,0.0,0.24550777539034804,14333511892.349413,451432598.3347938,0.2316906147875581,72781.95049904686,0.15198688998708448,806120076.0184299,0.047449882938055445,6935618.325439914,2.2153321692018432e-07,3.67464298447699e-07,0.01016122334987591,451432598.3347938,20063902.825101394
hlth_serv_impact_del,3.5901386210915837e-07,1218438.6780004702,3.408475718765873e-07,0.0009776738348622463,0.3188535261140379,3.408475718765873e-07,0.0,3004783.377747995,0.0,0.0018411071829788934,234695.35131834104,1282812.997682175,2482235.2772272187,385903.1506343599,0.0634178392293408,449195.98754447175,3.5901386210915837e-07,0.36787499422324127,418916.1701015774,463096.9188378597,0.0461384478384127,1.2682847253409545e-07,0.12084797785255028,3.408475718765873e-07,0.16320362762766705,1.2682847253409545e-07,0.11340596524060945,3177345058.783483,0.0,0.35144170213016174,7146166516.680317,393713334.8536744,0.3339771337571498,33649.642613446485,0.1165479768402629,242947523.3419341,0.27039877201351115,2308202.3056148826,1.2682847253409545e-07,3.5901386210915837e-07,0.025606344751952035,393713334.8536744,3755292.4477043017
income_expect_avg_time,2.1164986754405722e-07,5834261.921547828,1.8699355409513033e-07,0.00222298132509554,1.13568043589206,1.8699355409513033e-07,0.0,14338914.174313862,0.0,0.006498449254524113,1679853.1412311643,6086340.564945892,2764724.439565145,1840163.0864486345,0.05131238488310319,1541287.955365876,2.1164986754405722e-07,1.7048778796299888,1980152.3981154195,2160343.144144115,0.05477676289558875,9.521055486568051e-08,0.2655512537820114,1.8699355409513033e-07,0.9358244044512061,9.521055486568051e-08,0.2537486527714284,12856371176.712814,0.0,1.249680639510887,23527193753.836056,1548332091.8828723,1.1857602719149813,99834.76869089555,0.25899373692247063,1466703093.7411335,0.2266538158450036,16584789.969397672,9.521055486568051e-08,2.1164986754405722e-07,0.05946167608297024,1548332091.8828723,34273280.86348382
ind_mtl_emiss_fact,3.67464298447699e-07,21935829.217314422,1.61320309956896e-07,0.0018727202919838059,0.21748842993992024,1.61320309956896e-07,0.0,3159204.845678114,0.0,0.007089740797313484,8338544.160353632,4595352.465668497,5521902.190154144,6021854.719887091,0.00936103692616606,365946.22097443155,3.67464298447699e-07,0.2575427297701341,6117540.897078577,6222510.514976763,0.009684890983243218,2.2153321692018432e-07,0.1638311466742462,1.61320309956896e-07,4.487501072596614,2.2153321692018432e-07,0.14336327859599513,2365359025.150951,0.0,0.24550777539034804,14333511892.349413,451432598.3347938,0.2316906147875581,72781.95049904686,0.15198688998708448,806120076.0184299,0.047449882938055445,6935618.325439914,2.2153321692018432e-07,3.67464298447699e-07,0.01016122334987591,451432598.3347938,20063902.825101394
ind_mtl_toxic_index,3.67464298447699e-07,21935829.217314422,1.61320309956896e-07,0.0018727202919838059,0.21748842993992024,1.61320309956896e-07,0.0,3159204.845678114,0.0,0.007089740797313484,8338544.160353632,4595352.465668497,5521902.190154144,6021854.719887091,0.00936103692616606,365946.22097443155,3.67464298447699e-07,0.2575427297701341,6117540.897078577,6222510.514976763,0.009684890983243218,2.2153321692018432e-07,0.1638311466742462,1.61320309956896e-07,4.487501072596614,2.2153321692018432e-07,0.14336327859599513,2365359025.150951,0.0,0.24550777539034804,14333511892.349413,451432598.3347938,0.2316906147875581,72781.95049904686,0.15198688998708448,806120076.0184299,0.047449882938055445,6935618.325439914,2.2153321692018432e-07,3.67464298447699e-07,0.01016122334987591,451432598.3347938,20063902.825101394
ind_out_in_1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ind_out_pc_des,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industrial_capital_init,2.3190768947005087e-07,30395060.26933179,2.626544864609019e-07,0.008153454875035557,4.812286546176594,2.626544864609019e-07,0.0,22645498.216097575,0.0,0.018102449099980978,10611825.11466091,22184120.150360487,20111799.137990817,9787623.616518583,0.11821590584005495,19253901.82402973,2.3190768947005087e-07,5.78493512701571,10549820.69736622,11558258.930894654,0.13002642198781963,1.3237037488847689e-07,0.7244299417419124,2.626544864609019e-07,4.9476925261042455,1.3237037488847689e-07,0.6613672958406684,80454241975.14674,0.0,5.425066797540166,168253468131.79044,9571173939.428614,5.078913862363875,1032360.8691461053,0.6905549507674194,6759697205.095858,0.6520884848429049,38140667.55796287,1.3237037488847689e-07,2.3190768947005087e-07,0.14651761717339828,9571173939.428614,93196183.12871999
inherent_land_fert,2.8288649461924297e-07,53122052.40633477,2.1763421001121328e-07,0.01611384886685781,8.486577739105758,2.1763421001121328e-07,0.0,40846908.36688524,0.0,0.03658134156071728,10766842.885006856,40959028.866034985,38150277.83055899,16986530.941748958,0.2118950008589332,21625621.773206808,2.8288649461924297e-07,10.46626327651273,18459893.195651334,20431927.866755493,0.23545580295396001,1.5321973041565007e-07,1.3118157108679525,2.1763421001121328e-07,27.39612509656833,1.5321973041565007e-07,1.1836235719354102,142871870993.0657,0.0,9.745401384230416,313864474801.3322,17096563609.659311,9.041463351380731,2629353.0613344708,1.243631952490065,11915087674.284506,1.1274173494612851,71685588.85706389,1.5321973041565007e-07,2.8288649461924297e-07,0.26861050428313715,17096563609.659311,177779773.28520352
labor_force_partic,2.347118375683983e-07,314021.6552850606,2.511607583059693e-07,0.03704093247081496,0.049738381056528,2.511607583059693e-07,0.0,236326.92124132265,0.0,0.00018969742763202607,112372.90017587985,232442.55011381756,209547.02239319723,101194.89638948951,0.0012011702526467788,203348.87716942345,2.347118375683983e-07,0.05996999736414061,109119.5837417275,119618.18462580974,0.0013244935886863366,1.30452142631101e-07,0.00750073898942193,2.511607583059693e-07,0.05147632443303426,1.30452142631101e-07,0.006843267369164747,834566439.3222219,0.0,0.056144617173072946,1746987986.8094888,99286241.57779081,0.05250934619590524,10788.84769759993,0.007150347104518055,70243136.69208714,0.0067477945285335525,399465.6458440026,1.30452142631101e-07,2.347118375683983e-07,0.0014962693988776134,99286241.57779081,977457.7519412377
labor_util_fr_del_init,4.4838161600353894e-07,364885.86263374693,4.7412585899997833e-07,0.0045031727717913675,0.058006092183451596,4.7412585899997833e-07,0.0,267912.00572879263,0.0,0.0002231315090159835,133121.922981384,270184.47570624255,244502.52136196117,117560.23947239527,0.0013970733822842565,237894.233769093,4.4838161600353894e-07,0.0697355481975199,126762.62129203211,138893.79425249813,0.00153878726829857,2.996107210072616e-07,0.008773208156287416,4.7412585899997833e-07,0.05975498927858349,2.996107210072616e-07,0.008006278703286752,969258153.77881,0.0,0.06538944075602966,2033539760.212741,115737940.47745393,0.061227961137922685,12646.490628962823,0.00836535519021517,81347531.04082651,0.007794602228767699,460557.95489489223,2.996107210072616e-07,4.4838161600353894e-07,0.0017378781535918294,115737940.47745393,1132432.8136978052
labor_util_fr_del_time,1.0611100593687533e-07,10718.475020321874,5.0313282664553806e-08,0.0006251343149041653,0.0015585526470814888,5.0313282664553806e-08,0.0,14081.882385262928,0.0,6.250043841084793e-06,4360.613107888006,8585.032038178015,7447.082154676446,3443.7194068448007,3.566678549363026e-05,7950.978518915967,1.0611100593687533e-07,0.0018997986428548462,3716.5106279160514,4062.350547178561,3.950709270872735e-05,7.580977121169325e-08,0.00020029937887100215,5.0313282664553806e-08,0.0018797406673327153,7.580977121169325e-08,0.00018429533438863796,28779353.65907062,0.0,0.0017576500533468783,57755796.12360271,3283266.2833274254,0.0016386729702942233,370.5583520007238,0.0001903702450880431,2414428.518269759,0.0002394517650988922,18668.31641183701,7.580977121169325e-08,1.0611100593687533e-07,4.499532134214609e-05,3283266.2833274254,42032.772627300175
land_fertility_init,3.6899139787528833e-07,13573362.167321688,2.2102844893488702e-07,0.00664578173833043,2.3137255412357853,2.2102844893488702e-07,0.0,18403684.814938,0.0,0.016682950931563145,6030631.745210145,13834657.573411155,11018335.64175361,4412078.487827136,0.06431043144109728,12004316.959435105,3.6899139787528833e-07,2.735616674252096,4739315.299176997,5179507.890392908,0.06888345075540976,1.8827968594837166e-07,0.4504236586849681,2.2102844893488702e-07,11.20037565703319,1.8827968594837166e-07,0.42127483199301924,38092431575.19906,0.0,2.581747725806372,83129468672.58997,4449805243.6901865,2.431764814401506,607295.7724992507,0.4356733116741089,3119521014.1175427,0.3240161086198113,27373901.578803778,1.8827968594837166e-07,3.6899139787528833e-07,0.07511247784347405,4449805243.6901865,66027287.53301979
land_fr_harvested,3.3292552830342656e-07,55123418.6430303,2.6930129005444736e-07,0.01737068843065184,8.828763767177515,2.6930129005444736e-07,0.0,44741793.40035548,0.0,0.036945721997224526,11590961.992883522,43520857.710297905,39706062.297695465,17631028.457208645,0.21680850443555977,23522452.04933624,3.3292552830342656e-07,10.858192799216146,19150775.484809894,21184530.4112935,0.241060020099765,1.2544325824122337e-07,1.3519006172528838,2.6930129005444736e-07,8.583114719002806,1.2544325824122337e-07,1.2190049816907573,148562209944.1142,0.0,10.119241856333819,325822306201.4204,17751946346.37271,9.397600037258362,2720925.340458359,1.281441315907495,12334901337.830505,1.1744994704366853,77250985.14183705,1.2544325824122337e-07,3.3292552830342656e-07,0.27512959298632506,17751946346.37271,190947418.16736436
life_expect_norm,2.3811030180578267e-07,106340477.95574754,3.195921576967172e-07,0.03675051618530409,16.83582896436179,3.195921576967172e-07,0.0,179163365.1796761,0.0,0.0838452177046115,19986275.028359424,94120968.42732635,48358602.17177823,33553853.208988912,0.510314274622688,31094582.48680917,2.3811030180578267e-07,19.54056620256632,36154524.453648135,39339442.16449864,0.5400142717892917,1.5157713482040805e-07,1.8732142010908517,3.195921576967172e-07,18.760291316950696,1.5157713482040805e-07,1.6696619820929801,244456566175.57196,0.0,18.551600588140076,459501659700.8639,29174281285.603577,17.58440417659743,2181177.895406702,1.7533362665560848,25328566456.299873,2.8107422523159067,231787895.82380465,1.5157713482040805e-07,2.3811030180578267e-07,0.5814739590017715,29174281285.603577,528343568.38433456
lifet_perc_del,2.514649957474405e-07,8165689.207759791,2.2308808271422623e-07,0.0031261534820525368,1.456963475546047,2.2308808271422623e-07,0.0,19008069.095980253,0.0,0.007942711601427477,2024706.70362243,7542788.02747408,3394827.6254752013,2588493.0777557883,0.0733166567426779,2249848.0514569916,2.514649957474405e-07,1.6878142464508987,2788180.5141416886,3044174.3191092894,0.07650733584439962,1.1736013520278276e-07,0.42481474348613196,2.2308808271422623e-07,1.4132512359666867,1.1736013520278276e-07,0.6748180949378209,18657274549.10273,0.0,1.6012260267788299,34150039916.25685,2231815841.095384,1.518883070078454,155802.5117804624,0.545844737782732,1997524955.8028169,0.2794279950519675,22059200.735485192,1.1736013520278276e-07,2.514649957474405e-07,0.08070110049629267,2231815841.095384,46291256.358016476
max_tot_fert_norm,2.6482861851069775e-07,39604869.63470549,2.490966688769937e-07,0.013272286915838727,6.904402914699827,2.490966688769937e-07,0.0,59174254.80253307,0.0,0.03202372389444011,7643441.284878668,27854394.54947722,19074504.041717194,12575845.87768649,0.14734838236256145,13397955.473376516,2.6482861851069775e-07,8.100131314530195,13575158.50753834,14854769.85654218,0.16370936098029418,1.395727155051369e-07,1.324095176196285,2.490966688769937e-07,6.220495528872459,1.395727155051369e-07,1.2564287960650808,95654805900.49278,0.0,7.660637636106804,187541217171.6118,11459778508.276543,7.234033286012562,914103.7408242193,1.2860213606550834,9059887051.916569,1.0960324948497748,71117767.74044076,1.395727155051369e-07,2.6482861851069775e-07,0.18608232368016675,11459778508.276543,155257347.41458198
nr_resources_init,3.0301545795405943e-10,55295692.77228946,6.251946628956487e-11,0.009959356126082891,5.762132550748963,6.251946628956487e-11,0.0,13823138.781973956,0.0,0.007392532878877508,4181507.514197719,18626420.78454603,17197382.836517982,15922455.108909078,0.1231003970770579,10403961.351777777,3.0301545795405943e-10,6.590288657681052,16567928.001361359,17344593.813298225,0.13159953719532297,6.39452467981654e-12,0.5429048860360798,6.251946628956487e-11,9.575869400301759,6.39452467981654e-12,0.48085638094220956,96079617367.73683,0.0,6.298835974825171,186117707709.3496,41998536769.99986,6.007137999711794,1552881.7666469251,0.5120530832437783,11557165629.602934,0.962000328991919,28228882.751158506,6.39452467981654e-12,3.0301545795405943e-10,0.1439512570522603,41998536769.99986,74860321.71179257
p_avg_life_agr_inp_1,5.19779802039979e-07,4423683.320844846,5.255019604389761e-07,0.0028104387089089647,0.3835699359364808,5.255019604389761e-07,0.0,2043383.1385393974,0.0,0.004129502644105409,13242722.043657264,2639811.574935164,2967813.9832707457,1261847.3264347299,0.011529517969838738,11746027.988087827,5.19779802039979e-07,0.47497652051788336,1322829.5134545967,1408476.6371493465,0.012490319123822377,2.2437992137822306e-07,0.0918653936741471,5.255019604389761e-07,1.0265533598175445,2.2437992137822306e-07,0.08390620724798276,5444569359.4379015,0.0,0.44261191304313025,16878482575.692038,805913112.6071409,0.41038396165724983,166688.54895436767,0.0876246592073401,1436164755.4077437,0.05413212000631063,4366283.00246603,2.2437992137822306e-07,5.19779802039979e-07,0.01392064483840619,805913112.6071409,11751246.329961667
p_avg_life_agr_inp_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
